INFORME DE VENTAS TOTALES;Período: 1/1/2024 - 31/12/2024;;;;;
Agosto '24;16/8/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Julio '24;3/7/2024;Cafe Mezcla;Kilo;0.00;4.00;0.00
Agosto '24;8/8/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Agosto '24;21/8/2024;Cafe Mezcla;Kilo;0.00;1.00;0.00
Agosto '24;20/8/2024;Cafe Mezcla;Kilo;0.00;1.00;0.00
Agosto '24;15/8/2024;Cafe Mezcla;Kilo;0.00;3.00;0.00
Agosto '24;14/8/2024;Cafe Mezcla;Kilo;0.00;3.00;0.00
Agosto '24;1/8/2024;Cafe Mezcla;Kilo;0.00;3.00;0.00
Agosto '24;8/8/2024;Cafe Mezcla;Kilo;0.00;3.00;0.00
Julio '24;23/7/2024;Cafe Mezcla;Kilo;0.00;1.00;0.00
Julio '24;16/7/2024;Cafe Mezcla;Kilo;0.00;3.00;0.00
Julio '24;3/7/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Julio '24;14/7/2024;Cafe Mezcla;Kilo;0.00;3.00;0.00
Junio '24;19/6/2024;Cafe Mezcla;Kilo;0.00;4.00;0.00
Mayo '24;25/5/2024;Cafe Mezcla;Kilo;0.00;2.00;0.00
Mayo '24;20/5/2024;Cafe Mezcla;Kilo;0.00;2.00;0.00
Noviembre '24;17/11/2024;Cafe Santos;Kilo;0.00;1.00;0.00
Octubre '24;20/10/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Julio '24;3/7/2024;Cafe Santos;Kilo;0.00;1.00;0.00
Julio '24;3/7/2024;Portasobres;Unidades;5.00;0.00;14125.00
Agosto '24;3/8/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Agosto '24;3/8/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Junio '24;4/6/2024;Cafe Mezcla;Kilo;0.00;4.00;0.00
Junio '24;4/6/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Julio '24;4/7/2024;Cafe Mezcla;Kilo;0.00;2.00;0.00
Julio '24;4/7/2024;Cafe Santos;Kilo;0.00;1.00;0.00
Julio '24;4/7/2024;Portasobres;Unidades;3.00;0.00;8475.00
Agosto '24;4/8/2024;Cafe Mezcla;Kilo;0.00;3.00;0.00
Julio '24;6/7/2024;Cafe Mezcla;Kilo;0.00;3.00;0.00
Octubre '24;6/10/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Octubre '24;17/10/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Octubre '24;16/10/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Octubre '24;2/10/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Septiembre '24;27/9/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Septiembre '24;25/9/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Septiembre '24;21/9/2024;Cafe Santos;Kilo;0.00;1.00;0.00
Septiembre '24;7/9/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Agosto '24;8/8/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Agosto '24;9/8/2024;Cafe Mezcla;Kilo;0.00;3.00;0.00
Julio '24;27/7/2024;Cafe Mezcla;Kilo;0.00;2.00;0.00
Julio '24;27/7/2024;Cafe Mezcla;Kilo;0.00;4.00;0.00
Julio '24;18/7/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Julio '24;17/7/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Julio '24;3/7/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Julio '24;25/7/2024;Cafe Mezcla;Kilo;0.00;2.00;0.00
Julio '24;24/7/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Julio '24;23/7/2024;Cafe Mezcla;Kilo;0.00;4.00;0.00
Julio '24;21/7/2024;Cafe Mezcla;Kilo;0.00;4.00;0.00
Julio '24;15/7/2024;Cafe Mezcla;Kilo;0.00;1.00;0.00
Agosto '24;21/8/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Agosto '24;20/8/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Agosto '24;15/8/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Agosto '24;14/8/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Agosto '24;1/8/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Julio '24;3/7/2024;Cafe Santos;Kilo;0.00;1.00;0.00
Julio '24;3/7/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Julio '24;3/7/2024;Portasobres;Unidades;5.00;0.00;14125.00
Julio '24;6/7/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Julio '24;9/7/2024;Cafe Mezcla;Kilo;0.00;4.00;0.00
Julio '24;27/7/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Julio '24;18/7/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Julio '24;24/7/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Julio '24;21/7/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Julio '24;15/7/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Julio '24;3/7/2024;Portasobres;Unidades;2.00;0.00;5650.00
Julio '24;6/7/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Agosto '24;8/8/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Agosto '24;8/8/2024;Portasobres;Unidades;1.00;0.00;2825.00
Agosto '24;9/8/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Julio '24;10/7/2024;Cafe Mezcla;Kilo;0.00;2.00;0.00
Julio '24;27/7/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Julio '24;23/7/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Julio '24;16/7/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Julio '24;17/7/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Julio '24;6/7/2024;Portasobres;Unidades;5.00;0.00;14125.00
Julio '24;9/7/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Agosto '24;9/8/2024;Portasobres;Unidades;4.00;0.00;11300.00
Julio '24;10/7/2024;Cafe Mezcla;Kilo;0.00;4.00;0.00
Julio '24;10/7/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Julio '24;10/7/2024;Cafe Santos;Kilo;0.00;1.00;0.00
Julio '24;25/7/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Julio '24;23/7/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Julio '24;6/7/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Julio '24;6/7/2024;Portasobres;Unidades;4.00;0.00;11300.00
Julio '24;8/7/2024;Cafe Mezcla;Kilo;0.00;1.00;0.00
Julio '24;16/7/2024;Cafe Mezcla;Kilo;0.00;1.00;0.00
Mayo '24;11/5/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Mayo '24;25/5/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Junio '24;4/6/2024;Portasobres;Unidades;4.00;0.00;11300.00
Julio '24;8/7/2024;Cafe Mezcla;Kilo;0.00;3.00;0.00
Julio '24;8/7/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Julio '24;8/7/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Julio '24;10/7/2024;Cafe Mezcla;Kilo;0.00;4.00;0.00
Mayo '24;20/5/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Abril '24;16/4/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Abril '24;4/4/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Marzo '24;23/3/2024;Cafe Mezcla;Kilo;0.00;2.00;0.00
Febrero '24;27/2/2024;Cafe Mezcla;Kilo;0.00;3.00;0.00
Febrero '24;1/2/2024;Cafe Mezcla;Kilo;0.00;3.00;0.00
Febrero '24;25/2/2024;Cafe Mezcla;Kilo;0.00;3.00;0.00
Enero '24;4/1/2024;Cafe Mezcla;Kilo;0.00;2.00;0.00
Enero '24;12/1/2024;Cafe Mezcla;Kilo;0.00;3.00;0.00
Julio '24;16/7/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Julio '24;14/7/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Junio '24;19/6/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Mayo '24;20/5/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Mayo '24;20/5/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Abril '24;16/4/2024;Cafe Santos;Kilo;0.00;1.00;0.00
Febrero '24;1/2/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Febrero '24;25/2/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Febrero '24;1/2/2024;Portasobres;Unidades;5.00;0.00;14125.00
Febrero '24;3/2/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Abril '24;4/4/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Febrero '24;8/2/2024;Cafe Mezcla;Kilo;0.00;2.00;0.00
Enero '24;17/1/2024;Cafe Mezcla;Kilo;0.00;4.00;0.00
Marzo '24;23/3/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Febrero '24;27/2/2024;Cafe Santos;Kilo;0.00;1.00;0.00
Febrero '24;3/2/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Enero '24;4/1/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Febrero '24;8/2/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Enero '24;17/1/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Diciembre '24;20/12/2024;Portasobres;Unidades;5.00;0.00;14125.00
Noviembre '24;19/11/2024;Portasobres;Unidades;2.00;0.00;5650.00
Octubre '24;2/10/2024;Portasobres;Unidades;3.00;0.00;8475.00
Noviembre '24;3/11/2024;Portasobres;Unidades;4.00;0.00;11300.00
Septiembre '24;6/9/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Septiembre '24;24/9/2024;Cafe Santos;Kilo;0.00;1.00;0.00
Noviembre '24;17/11/2024;Portasobres;Unidades;5.00;0.00;14125.00
Octubre '24;20/10/2024;Portasobres;Unidades;4.00;0.00;11300.00
Septiembre '24;6/9/2024;Portasobres;Unidades;2.00;0.00;5650.00
Octubre '24;6/10/2024;Portasobres;Unidades;4.00;0.00;11300.00
Septiembre '24;7/9/2024;Cafe Mezcla;Kilo;0.00;1.00;0.00
Septiembre '24;7/9/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Octubre '24;17/10/2024;Portasobres;Unidades;5.00;0.00;14125.00
Octubre '24;16/10/2024;Portasobres;Unidades;2.00;0.00;5650.00
Septiembre '24;27/9/2024;Portasobres;Unidades;5.00;0.00;14125.00
Septiembre '24;25/9/2024;Portasobres;Unidades;1.00;0.00;2825.00
Septiembre '24;21/9/2024;Portasobres;Unidades;3.00;0.00;8475.00
Septiembre '24;7/9/2024;Portasobres;Unidades;3.00;0.00;8475.00
Septiembre '24;10/9/2024;Cafe Mezcla;Kilo;0.00;1.00;0.00
Septiembre '24;27/9/2024;Cafe Mezcla;Kilo;0.00;3.00;0.00
Septiembre '24;7/9/2024;Cafe Mezcla;Kilo;0.00;1.00;0.00
Septiembre '24;7/9/2024;Portasobres;Unidades;5.00;0.00;14125.00
Agosto '24;8/8/2024;Cafe Mezcla;Kilo;0.00;1.00;0.00
Septiembre '24;8/9/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Septiembre '24;8/9/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Septiembre '24;9/9/2024;Cafe Mezcla;Kilo;0.00;1.00;0.00
Septiembre '24;10/9/2024;Cafe Santos;Kilo;0.00;1.00;0.00
Septiembre '24;21/9/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Septiembre '24;22/9/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Septiembre '24;16/9/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Agosto '24;26/8/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Agosto '24;20/8/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Septiembre '24;8/9/2024;Portasobres;Unidades;1.00;0.00;2825.00
Agosto '24;9/8/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Septiembre '24;10/9/2024;Portasobres;Unidades;4.00;0.00;11300.00
Septiembre '24;11/9/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Septiembre '24;12/9/2024;Cafe Mezcla;Kilo;0.00;4.00;0.00
Agosto '24;23/8/2024;Cafe Mezcla;Kilo;0.00;4.00;0.00
Septiembre '24;27/9/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Septiembre '24;26/9/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Septiembre '24;24/9/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Septiembre '24;15/9/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Septiembre '24;7/9/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Septiembre '24;26/9/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Septiembre '24;25/9/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Septiembre '24;11/9/2024;Portasobres;Unidades;3.00;0.00;8475.00
Septiembre '24;12/9/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Septiembre '24;24/9/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Septiembre '24;23/9/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Septiembre '24;14/9/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Agosto '24;8/8/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Agosto '24;9/8/2024;Cafe Mezcla;Kilo;0.00;4.00;0.00
Septiembre '24;9/9/2024;Cafe Santos;Kilo;0.00;1.00;0.00
Agosto '24;10/8/2024;Cafe Mezcla;Kilo;0.00;5.00;0.00
Agosto '24;21/8/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Agosto '24;25/8/2024;Cafe Santos;Kilo;0.00;1.00;0.00
Agosto '24;23/8/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Agosto '24;21/8/2024;Cafe Santos;Kilo;0.00;1.00;0.00
Agosto '24;14/8/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Agosto '24;25/8/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Agosto '24;23/8/2024;Cafe Santos;Kilo;0.00;1.00;0.00
Agosto '24;16/8/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Septiembre '24;27/9/2024;Portasobres;Unidades;3.00;0.00;8475.00
Septiembre '24;26/9/2024;Portasobres;Unidades;3.00;0.00;8475.00
Septiembre '24;24/9/2024;Portasobres;Unidades;1.00;0.00;2825.00
Septiembre '24;24/9/2024;Portasobres;Unidades;5.00;0.00;14125.00
Septiembre '24;15/9/2024;Portasobres;Unidades;4.00;0.00;11300.00
Septiembre '24;7/9/2024;Portasobres;Unidades;5.00;0.00;14125.00
Septiembre '24;26/9/2024;Portasobres;Unidades;2.00;0.00;5650.00
Septiembre '24;25/9/2024;Portasobres;Unidades;4.00;0.00;11300.00
Septiembre '24;21/9/2024;Portasobres;Unidades;3.00;0.00;8475.00
Septiembre '24;12/9/2024;Portasobres;Unidades;2.00;0.00;5650.00
Septiembre '24;24/9/2024;Portasobres;Unidades;4.00;0.00;11300.00
Septiembre '24;23/9/2024;Portasobres;Unidades;1.00;0.00;2825.00
Septiembre '24;22/9/2024;Portasobres;Unidades;2.00;0.00;5650.00
Septiembre '24;16/9/2024;Portasobres;Unidades;4.00;0.00;11300.00
Septiembre '24;14/9/2024;Portasobres;Unidades;3.00;0.00;8475.00
Agosto '24;8/8/2024;Portasobres;Unidades;4.00;0.00;11300.00
Septiembre '24;9/9/2024;Portasobres;Unidades;2.00;0.00;5650.00
Agosto '24;26/8/2024;Portasobres;Unidades;2.00;0.00;5650.00
Agosto '24;21/8/2024;Portasobres;Unidades;5.00;0.00;14125.00
Agosto '24;20/8/2024;Portasobres;Unidades;3.00;0.00;8475.00
Agosto '24;3/8/2024;Portasobres;Unidades;1.00;0.00;2825.00
Agosto '24;3/8/2024;Portasobres;Unidades;1.00;0.00;2825.00
Agosto '24;4/8/2024;Cafe Santos;Kilo;0.00;5.00;0.00
Agosto '24;9/8/2024;Cafe Santos;Kilo;0.00;4.00;0.00
Agosto '24;9/8/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Agosto '24;10/8/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Agosto '24;25/8/2024;Portasobres;Unidades;1.00;0.00;2825.00
Agosto '24;23/8/2024;Portasobres;Unidades;2.00;0.00;5650.00
Agosto '24;21/8/2024;Portasobres;Unidades;4.00;0.00;11300.00
Agosto '24;14/8/2024;Portasobres;Unidades;4.00;0.00;11300.00
Agosto '24;4/8/2024;Portasobres;Unidades;2.00;0.00;5650.00
Agosto '24;9/8/2024;Portasobres;Unidades;1.00;0.00;2825.00
Agosto '24;25/8/2024;Portasobres;Unidades;5.00;0.00;14125.00
Agosto '24;23/8/2024;Portasobres;Unidades;2.00;0.00;5650.00
Agosto '24;16/8/2024;Portasobres;Unidades;3.00;0.00;8475.00
Agosto '24;10/8/2024;Portasobres;Unidades;1.00;0.00;2825.00
Agosto '24;21/8/2024;Portasobres;Unidades;4.00;0.00;11300.00
Agosto '24;20/8/2024;Portasobres;Unidades;2.00;0.00;5650.00
Agosto '24;15/8/2024;Portasobres;Unidades;1.00;0.00;2825.00
Agosto '24;14/8/2024;Portasobres;Unidades;2.00;0.00;5650.00
Agosto '24;1/8/2024;Portasobres;Unidades;3.00;0.00;8475.00
Agosto '24;8/8/2024;Portasobres;Unidades;2.00;0.00;5650.00
Agosto '24;9/8/2024;Portasobres;Unidades;4.00;0.00;11300.00
Julio '24;27/7/2024;Portasobres;Unidades;3.00;0.00;8475.00
Julio '24;23/7/2024;Portasobres;Unidades;5.00;0.00;14125.00
Julio '24;16/7/2024;Portasobres;Unidades;1.00;0.00;2825.00
Julio '24;8/7/2024;Portasobres;Unidades;2.00;0.00;5650.00
Julio '24;8/7/2024;Portasobres;Unidades;2.00;0.00;5650.00
Julio '24;9/7/2024;Portasobres;Unidades;3.00;0.00;8475.00
Julio '24;10/7/2024;Cafe Santos;Kilo;0.00;1.00;0.00
Julio '24;10/7/2024;Portasobres;Unidades;5.00;0.00;14125.00
Julio '24;10/7/2024;Portasobres;Unidades;3.00;0.00;8475.00
Mayo '24;11/5/2024;Cafe Santos;Kilo;0.00;2.00;0.00
Julio '24;27/7/2024;Portasobres;Unidades;4.00;0.00;11300.00
Julio '24;18/7/2024;Portasobres;Unidades;3.00;0.00;8475.00
Julio '24;17/7/2024;Portasobres;Unidades;3.00;0.00;8475.00
Julio '24;25/7/2024;Portasobres;Unidades;3.00;0.00;8475.00
Julio '24;24/7/2024;Portasobres;Unidades;3.00;0.00;8475.00
Julio '24;23/7/2024;Portasobres;Unidades;4.00;0.00;11300.00
Julio '24;21/7/2024;Portasobres;Unidades;1.00;0.00;2825.00
Julio '24;15/7/2024;Portasobres;Unidades;5.00;0.00;14125.00
Julio '24;16/7/2024;Portasobres;Unidades;1.00;0.00;2825.00
Julio '24;14/7/2024;Portasobres;Unidades;5.00;0.00;14125.00
Julio '24;10/7/2024;Portasobres;Unidades;5.00;0.00;14125.00
Junio '24;19/6/2024;Portasobres;Unidades;5.00;0.00;14125.00
Mayo '24;25/5/2024;Portasobres;Unidades;3.00;0.00;8475.00
Mayo '24;20/5/2024;Portasobres;Unidades;1.00;0.00;2825.00
Mayo '24;20/5/2024;Portasobres;Unidades;3.00;0.00;8475.00
Abril '24;16/4/2024;Portasobres;Unidades;2.00;0.00;5650.00
Enero '24;4/1/2024;Portasobres;Unidades;5.00;0.00;14125.00
Abril '24;4/4/2024;Portasobres;Unidades;1.00;0.00;2825.00
Marzo '24;23/3/2024;Portasobres;Unidades;2.00;0.00;5650.00
Febrero '24;27/2/2024;Portasobres;Unidades;4.00;0.00;11300.00
Febrero '24;25/2/2024;Portasobres;Unidades;1.00;0.00;2825.00
Febrero '24;3/2/2024;Portasobres;Unidades;3.00;0.00;8475.00
Febrero '24;8/2/2024;Portasobres;Unidades;4.00;0.00;11300.00
Mayo '24;11/5/2024;Portasobres;Unidades;5.00;0.00;14125.00
Enero '24;12/1/2024;Cafe Santos;Kilo;0.00;3.00;0.00
Enero '24;17/1/2024;Portasobres;Unidades;5.00;0.00;14125.00
Enero '24;12/1/2024;Portasobres;Unidades;2.00;0.00;5650.00
;;;;;;
RESUMEN;;;;;;
Total Kilos c/Cargo;633.00;;;;;
Facturación Total;0.00;;;;;
