INFORME DE VENTAS TOTALES;Período: 1/1/2024 - 31/12/2024;;;;;
Septiembre '24;2/9/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Septiembre '24;2/9/2024;Portasobres;Unidades;5;0;14125.00
Octubre '24;3/10/2024;Cafe Mezcla;Kilo;0;4;0.00
Octubre '24;3/10/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Octubre '24;3/10/2024;Portasobres;Unidades;5;0;14125.00
Octubre '24;4/10/2024;Cafe Mezcla;Kilo;0;4;0.00
Octubre '24;4/10/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Octubre '24;4/10/2024;Portasobres;Unidades;4;0;11300.00
Septiembre '24;28/9/2024;Cafe Mezcla;Kilo;0;4;0.00
Septiembre '24;28/9/2024;Portasobres;Unidades;1;0;2825.00
Septiembre '24;28/9/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Septiembre '24;22/9/2024;Portasobres;Unidades;5;0;14125.00
Septiembre '24;22/9/2024;Cafe Mezcla;Kilo;0;1;0.00
Septiembre '24;22/9/2024;Chocolate MAPSA;Unidades;4;0;90400.00
Septiembre '24;21/9/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Septiembre '24;21/9/2024;Cafe Mezcla;Kilo;0;3;0.00
Septiembre '24;21/9/2024;Portasobres;Unidades;4;0;11300.00
Septiembre '24;17/9/2024;Portasobres;Unidades;3;0;8475.00
Septiembre '24;17/9/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Septiembre '24;17/9/2024;Cafe Mezcla;Kilo;0;1;0.00
Septiembre '24;17/9/2024;Cafe Mezcla;Kilo;0;3;0.00
Septiembre '24;17/9/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Septiembre '24;17/9/2024;Portasobres;Unidades;5;0;14125.00
Septiembre '24;6/9/2024;Cafe Mezcla;Kilo;0;3;0.00
Septiembre '24;6/9/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Septiembre '24;6/9/2024;Portasobres;Unidades;2;0;5650.00
Septiembre '24;7/9/2024;Cafe Mezcla;Kilo;0;4;0.00
Septiembre '24;7/9/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Septiembre '24;7/9/2024;Portasobres;Unidades;2;0;5650.00
Septiembre '24;8/9/2024;Cafe Mezcla;Kilo;0;5;0.00
Septiembre '24;8/9/2024;Cafe Mezcla;Kilo;0;3;0.00
Septiembre '24;8/9/2024;Chocolate MAPSA;Unidades;4;0;90400.00
Septiembre '24;8/9/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Septiembre '24;8/9/2024;Portasobres;Unidades;4;0;11300.00
Septiembre '24;26/9/2024;Portasobres;Unidades;3;0;8475.00
Septiembre '24;26/9/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Septiembre '24;26/9/2024;Cafe Mezcla;Kilo;0;3;0.00
Septiembre '24;22/9/2024;Portasobres;Unidades;2;0;5650.00
Septiembre '24;22/9/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Septiembre '24;22/9/2024;Cafe Mezcla;Kilo;0;5;0.00
Septiembre '24;13/9/2024;Chocolate MAPSA;Unidades;4;0;90400.00
Septiembre '24;13/9/2024;Portasobres;Unidades;5;0;14125.00
Septiembre '24;13/9/2024;Cafe Mezcla;Kilo;0;5;0.00
Septiembre '24;5/9/2024;Cafe Mezcla;Kilo;0;1;0.00
Septiembre '24;5/9/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Septiembre '24;5/9/2024;Portasobres;Unidades;2;0;5650.00
Septiembre '24;7/9/2024;Cafe Mezcla;Kilo;0;4;0.00
Septiembre '24;7/9/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Septiembre '24;7/9/2024;Portasobres;Unidades;2;0;5650.00
Septiembre '24;9/9/2024;Cafe Mezcla;Kilo;0;3;0.00
Septiembre '24;9/9/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Septiembre '24;9/9/2024;Portasobres;Unidades;3;0;8475.00
Septiembre '24;25/9/2024;Portasobres;Unidades;3;0;8475.00
Septiembre '24;25/9/2024;Cafe Mezcla;Kilo;0;2;0.00
Septiembre '24;25/9/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Septiembre '24;22/9/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Septiembre '24;22/9/2024;Cafe Mezcla;Kilo;0;4;0.00
Septiembre '24;22/9/2024;Portasobres;Unidades;3;0;8475.00
Septiembre '24;21/9/2024;Portasobres;Unidades;2;0;5650.00
Septiembre '24;21/9/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Septiembre '24;21/9/2024;Cafe Mezcla;Kilo;0;5;0.00
Septiembre '24;8/9/2024;Portasobres;Unidades;3;0;8475.00
Septiembre '24;9/9/2024;Cafe Mezcla;Kilo;0;1;0.00
Septiembre '24;9/9/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Septiembre '24;9/9/2024;Portasobres;Unidades;1;0;2825.00
Septiembre '24;10/9/2024;Cafe Mezcla;Kilo;0;1;0.00
Septiembre '24;10/9/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Septiembre '24;10/9/2024;Portasobres;Unidades;3;0;8475.00
Septiembre '24;11/9/2024;Cafe Mezcla;Kilo;0;2;0.00
Septiembre '24;11/9/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Septiembre '24;24/9/2024;Portasobres;Unidades;3;0;8475.00
Septiembre '24;24/9/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Septiembre '24;24/9/2024;Cafe Mezcla;Kilo;0;4;0.00
Septiembre '24;12/9/2024;Cafe Mezcla;Kilo;0;3;0.00
Septiembre '24;12/9/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Septiembre '24;12/9/2024;Portasobres;Unidades;2;0;5650.00
Agosto '24;28/8/2024;Cafe Mezcla;Kilo;0;5;0.00
Agosto '24;28/8/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Agosto '24;28/8/2024;Portasobres;Unidades;5;0;14125.00
Agosto '24;23/8/2024;Cafe Mezcla;Kilo;0;5;0.00
Agosto '24;23/8/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Agosto '24;23/8/2024;Portasobres;Unidades;2;0;5650.00
Agosto '24;16/8/2024;Cafe Mezcla;Kilo;0;1;0.00
Agosto '24;16/8/2024;Portasobres;Unidades;5;0;14125.00
Agosto '24;16/8/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Agosto '24;1/8/2024;Cafe Mezcla;Kilo;0;5;0.00
Agosto '24;1/8/2024;Chocolate MAPSA;Unidades;4;0;90400.00
Agosto '24;1/8/2024;Portasobres;Unidades;3;0;8475.00
Agosto '24;2/8/2024;Cafe Mezcla;Kilo;0;5;0.00
Agosto '24;2/8/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Agosto '24;2/8/2024;Portasobres;Unidades;5;0;14125.00
Agosto '24;5/8/2024;Cafe Mezcla;Kilo;0;4;0.00
Agosto '24;5/8/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Agosto '24;5/8/2024;Portasobres;Unidades;3;0;8475.00
Agosto '24;27/8/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Agosto '24;27/8/2024;Portasobres;Unidades;1;0;2825.00
Agosto '24;27/8/2024;Cafe Mezcla;Kilo;0;2;0.00
Agosto '24;23/8/2024;Portasobres;Unidades;2;0;5650.00
Agosto '24;23/8/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Agosto '24;23/8/2024;Cafe Mezcla;Kilo;0;5;0.00
Agosto '24;21/8/2024;Portasobres;Unidades;1;0;2825.00
Agosto '24;21/8/2024;Cafe Mezcla;Kilo;0;5;0.00
Agosto '24;21/8/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Agosto '24;19/8/2024;Portasobres;Unidades;1;0;2825.00
Agosto '24;19/8/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Agosto '24;19/8/2024;Cafe Mezcla;Kilo;0;3;0.00
Agosto '24;5/8/2024;Cafe Mezcla;Kilo;0;2;0.00
Agosto '24;5/8/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Agosto '24;10/8/2024;Cafe Mezcla;Kilo;0;3;0.00
Agosto '24;10/8/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Agosto '24;10/8/2024;Portasobres;Unidades;5;0;14125.00
Agosto '24;11/8/2024;Cafe Mezcla;Kilo;0;5;0.00
Agosto '24;11/8/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Agosto '24;11/8/2024;Portasobres;Unidades;4;0;11300.00
Septiembre '24;11/9/2024;Portasobres;Unidades;2;0;5650.00
Agosto '24;12/8/2024;Cafe Mezcla;Kilo;0;1;0.00
Agosto '24;12/8/2024;Cafe Mezcla;Kilo;0;1;0.00
Agosto '24;12/8/2024;Chocolate MAPSA;Unidades;4;0;90400.00
Agosto '24;12/8/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Agosto '24;12/8/2024;Portasobres;Unidades;1;0;2825.00
Agosto '24;12/8/2024;Portasobres;Unidades;5;0;14125.00
Agosto '24;21/8/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Agosto '24;21/8/2024;Cafe Mezcla;Kilo;0;4;0.00
Agosto '24;21/8/2024;Portasobres;Unidades;4;0;11300.00
Agosto '24;18/8/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Agosto '24;18/8/2024;Cafe Mezcla;Kilo;0;4;0.00
Agosto '24;18/8/2024;Portasobres;Unidades;1;0;2825.00
Agosto '24;2/8/2024;Cafe Mezcla;Kilo;0;4;0.00
Agosto '24;2/8/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Agosto '24;2/8/2024;Portasobres;Unidades;2;0;5650.00
Agosto '24;4/8/2024;Cafe Mezcla;Kilo;0;2;0.00
Agosto '24;4/8/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Agosto '24;4/8/2024;Portasobres;Unidades;3;0;8475.00
Agosto '24;5/8/2024;Cafe Mezcla;Kilo;0;4;0.00
Agosto '24;5/8/2024;Cafe Mezcla;Kilo;0;4;0.00
Agosto '24;5/8/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Agosto '24;5/8/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Agosto '24;5/8/2024;Portasobres;Unidades;4;0;11300.00
Agosto '24;5/8/2024;Portasobres;Unidades;1;0;2825.00
Agosto '24;5/8/2024;Portasobres;Unidades;3;0;8475.00
Agosto '24;7/8/2024;Cafe Mezcla;Kilo;0;4;0.00
Agosto '24;7/8/2024;Cafe Mezcla;Kilo;0;5;0.00
Agosto '24;7/8/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Agosto '24;7/8/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Agosto '24;7/8/2024;Portasobres;Unidades;4;0;11300.00
Agosto '24;7/8/2024;Portasobres;Unidades;3;0;8475.00
Agosto '24;10/8/2024;Cafe Mezcla;Kilo;0;4;0.00
Agosto '24;10/8/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Agosto '24;10/8/2024;Portasobres;Unidades;4;0;11300.00
Agosto '24;11/8/2024;Cafe Mezcla;Kilo;0;2;0.00
Agosto '24;11/8/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Agosto '24;11/8/2024;Portasobres;Unidades;4;0;11300.00
Julio '24;28/7/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Julio '24;28/7/2024;Cafe Mezcla;Kilo;0;2;0.00
Julio '24;28/7/2024;Portasobres;Unidades;5;0;14125.00
Julio '24;25/7/2024;Chocolate MAPSA;Unidades;4;0;90400.00
Julio '24;25/7/2024;Portasobres;Unidades;2;0;5650.00
Julio '24;25/7/2024;Cafe Mezcla;Kilo;0;3;0.00
Julio '24;19/7/2024;Cafe Mezcla;Kilo;0;5;0.00
Julio '24;19/7/2024;Chocolate MAPSA;Unidades;4;0;90400.00
Julio '24;19/7/2024;Portasobres;Unidades;1;0;2825.00
Julio '24;14/7/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Julio '24;14/7/2024;Portasobres;Unidades;4;0;11300.00
Julio '24;14/7/2024;Cafe Mezcla;Kilo;0;5;0.00
Julio '24;1/7/2024;Cafe Mezcla;Kilo;0;5;0.00
Julio '24;1/7/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Julio '24;1/7/2024;Portasobres;Unidades;3;0;8475.00
Julio '24;9/7/2024;Cafe Mezcla;Kilo;0;3;0.00
Julio '24;9/7/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Julio '24;27/7/2024;Portasobres;Unidades;3;0;8475.00
Julio '24;27/7/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Julio '24;27/7/2024;Cafe Mezcla;Kilo;0;2;0.00
Julio '24;23/7/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Julio '24;23/7/2024;Cafe Mezcla;Kilo;0;1;0.00
Julio '24;23/7/2024;Portasobres;Unidades;3;0;8475.00
Julio '24;21/7/2024;Portasobres;Unidades;1;0;2825.00
Julio '24;21/7/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Julio '24;21/7/2024;Cafe Mezcla;Kilo;0;1;0.00
Julio '24;21/7/2024;Portasobres;Unidades;3;0;8475.00
Julio '24;21/7/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Julio '24;21/7/2024;Cafe Mezcla;Kilo;0;2;0.00
Julio '24;16/7/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Julio '24;16/7/2024;Cafe Mezcla;Kilo;0;1;0.00
Julio '24;16/7/2024;Portasobres;Unidades;5;0;14125.00
Julio '24;5/7/2024;Cafe Mezcla;Kilo;0;2;0.00
Julio '24;5/7/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Julio '24;5/7/2024;Portasobres;Unidades;3;0;8475.00
Julio '24;6/7/2024;Cafe Mezcla;Kilo;0;2;0.00
Julio '24;6/7/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Julio '24;6/7/2024;Portasobres;Unidades;3;0;8475.00
Julio '24;9/7/2024;Portasobres;Unidades;4;0;11300.00
Julio '24;25/7/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Julio '24;25/7/2024;Cafe Mezcla;Kilo;0;1;0.00
Julio '24;25/7/2024;Portasobres;Unidades;3;0;8475.00
Julio '24;15/7/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Julio '24;15/7/2024;Cafe Mezcla;Kilo;0;5;0.00
Julio '24;15/7/2024;Portasobres;Unidades;2;0;5650.00
Julio '24;1/7/2024;Cafe Mezcla;Kilo;0;5;0.00
Julio '24;1/7/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Julio '24;1/7/2024;Portasobres;Unidades;5;0;14125.00
Julio '24;3/7/2024;Cafe Mezcla;Kilo;0;5;0.00
Julio '24;3/7/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Julio '24;3/7/2024;Portasobres;Unidades;4;0;11300.00
Julio '24;24/7/2024;Cafe Mezcla;Kilo;0;3;0.00
Julio '24;24/7/2024;Portasobres;Unidades;3;0;8475.00
Julio '24;24/7/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Julio '24;19/7/2024;Portasobres;Unidades;4;0;11300.00
Julio '24;19/7/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Julio '24;19/7/2024;Cafe Mezcla;Kilo;0;4;0.00
Julio '24;19/7/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Julio '24;19/7/2024;Cafe Mezcla;Kilo;0;4;0.00
Julio '24;19/7/2024;Portasobres;Unidades;4;0;11300.00
Julio '24;15/7/2024;Portasobres;Unidades;4;0;11300.00
Julio '24;15/7/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Julio '24;15/7/2024;Cafe Mezcla;Kilo;0;3;0.00
Julio '24;5/7/2024;Cafe Mezcla;Kilo;0;2;0.00
Julio '24;5/7/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Julio '24;5/7/2024;Portasobres;Unidades;3;0;8475.00
Julio '24;8/7/2024;Cafe Mezcla;Kilo;0;3;0.00
Julio '24;8/7/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Julio '24;8/7/2024;Portasobres;Unidades;3;0;8475.00
Junio '24;26/6/2024;Chocolate MAPSA;Unidades;4;0;90400.00
Junio '24;26/6/2024;Cafe Mezcla;Kilo;0;4;0.00
Junio '24;26/6/2024;Portasobres;Unidades;1;0;2825.00
Junio '24;25/6/2024;Portasobres;Unidades;5;0;14125.00
Junio '24;25/6/2024;Chocolate MAPSA;Unidades;4;0;90400.00
Junio '24;25/6/2024;Cafe Mezcla;Kilo;0;2;0.00
Mayo '24;28/5/2024;Cafe Mezcla;Kilo;0;2;0.00
Mayo '24;28/5/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Mayo '24;28/5/2024;Portasobres;Unidades;5;0;14125.00
Mayo '24;24/5/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Mayo '24;24/5/2024;Portasobres;Unidades;3;0;8475.00
Mayo '24;24/5/2024;Cafe Mezcla;Kilo;0;4;0.00
Mayo '24;14/5/2024;Portasobres;Unidades;5;0;14125.00
Mayo '24;14/5/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Mayo '24;14/5/2024;Cafe Mezcla;Kilo;0;1;0.00
Abril '24;3/4/2024;Cafe Mezcla;Kilo;0;3;0.00
Abril '24;3/4/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Abril '24;3/4/2024;Portasobres;Unidades;1;0;2825.00
Marzo '24;6/3/2024;Cafe Mezcla;Kilo;0;3;0.00
Marzo '24;6/3/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Marzo '24;6/3/2024;Portasobres;Unidades;4;0;11300.00
Mayo '24;8/5/2024;Cafe Mezcla;Kilo;0;5;0.00
Mayo '24;8/5/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Mayo '24;8/5/2024;Portasobres;Unidades;5;0;14125.00
Abril '24;22/4/2024;Cafe Mezcla;Kilo;0;5;0.00
Abril '24;22/4/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Abril '24;22/4/2024;Portasobres;Unidades;4;0;11300.00
Febrero '24;27/2/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Febrero '24;27/2/2024;Portasobres;Unidades;4;0;11300.00
Febrero '24;27/2/2024;Cafe Mezcla;Kilo;0;3;0.00
Febrero '24;22/2/2024;Portasobres;Unidades;2;0;5650.00
Febrero '24;22/2/2024;Chocolate MAPSA;Unidades;4;0;90400.00
Febrero '24;22/2/2024;Cafe Mezcla;Kilo;0;3;0.00
Febrero '24;18/2/2024;Chocolate MAPSA;Unidades;1;0;22600.00
Febrero '24;18/2/2024;Portasobres;Unidades;1;0;2825.00
Febrero '24;18/2/2024;Cafe Mezcla;Kilo;0;1;0.00
Febrero '24;14/2/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Febrero '24;14/2/2024;Cafe Mezcla;Kilo;0;3;0.00
Febrero '24;14/2/2024;Portasobres;Unidades;1;0;2825.00
Enero '24;5/1/2024;Cafe Mezcla;Kilo;0;1;0.00
Enero '24;5/1/2024;Chocolate MAPSA;Unidades;3;0;67800.00
Enero '24;5/1/2024;Portasobres;Unidades;5;0;14125.00
Enero '24;7/1/2024;Cafe Mezcla;Kilo;0;2;0.00
Enero '24;7/1/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Enero '24;7/1/2024;Portasobres;Unidades;3;0;8475.00
Julio '24;9/7/2024;Cafe Mezcla;Kilo;0;5;0.00
Julio '24;9/7/2024;Chocolate MAPSA;Unidades;4;0;90400.00
Julio '24;9/7/2024;Portasobres;Unidades;2;0;5650.00
Febrero '24;11/2/2024;Cafe Mezcla;Kilo;0;5;0.00
Febrero '24;11/2/2024;Chocolate MAPSA;Unidades;5;0;113000.00
Febrero '24;11/2/2024;Portasobres;Unidades;1;0;2825.00
Julio '24;12/7/2024;Cafe Mezcla;Kilo;0;3;0.00
Julio '24;12/7/2024;Chocolate MAPSA;Unidades;2;0;45200.00
Julio '24;12/7/2024;Portasobres;Unidades;3;0;8475.00
Enero '24;24/1/2024;Cafe Mezcla;Kilo;0;2;0.00
Enero '24;24/1/2024;Chocolate MAPSA;Unidades;4;0;90400.00
Enero '24;24/1/2024;Portasobres;Unidades;1;0;2825.00
RESUMEN DE KILOS;;;;;;
Total Kilos Facturados;0.00;;;;;
Total Kilos Bonificados;319.00;;;;;
Precio Total Kilos;0.00;;;;;
