INFORME DE VENTAS TOTALES;Período: 1/1/2024 - 31/12/2024;;;;;
Agosto '24;20/8/2024;Portasobres;Unidades;4;0;11300.00
Agosto '24;20/8/2024;Cafe Santos;Kilo;0;5;0.00
Agosto '24;20/8/2024;Mate Natura;Sobres;5;0;16950.00
Agosto '24;20/8/2024;Portasobres;Unidades;1;0;2825.00
Agosto '24;20/8/2024;Mate Natura;Sobres;3;0;10170.00
Agosto '24;20/8/2024;Cafe Santos;Kilo;0;3;0.00
Agosto '24;19/8/2024;Mate Natura;Sobres;5;0;16950.00
Agosto '24;19/8/2024;Portasobres;Unidades;3;0;8475.00
Agosto '24;19/8/2024;Cafe Santos;Kilo;0;4;0.00
Agosto '24;17/8/2024;Portasobres;Unidades;5;0;14125.00
Agosto '24;17/8/2024;Cafe Santos;Kilo;0;3;0.00
Agosto '24;17/8/2024;Mate Natura;Sobres;1;0;3390.00
Agosto '24;1/8/2024;Cafe Santos;Kilo;0;2;0.00
Agosto '24;1/8/2024;Mate Natura;Sobres;5;0;16950.00
Agosto '24;1/8/2024;Portasobres;Unidades;4;0;11300.00
Julio '24;6/7/2024;Cafe Santos;Kilo;0;2;0.00
Agosto '24;10/8/2024;Cafe Santos;Kilo;0;1;0.00
Agosto '24;10/8/2024;Mate Natura;Sobres;5;0;16950.00
Agosto '24;10/8/2024;Portasobres;Unidades;4;0;11300.00
Agosto '24;11/8/2024;Mate Natura;Sobres;4;0;13560.00
Agosto '24;17/8/2024;Portasobres;Unidades;4;0;11300.00
Agosto '24;17/8/2024;Cafe Santos;Kilo;0;3;0.00
Agosto '24;17/8/2024;Mate Natura;Sobres;1;0;3390.00
Agosto '24;16/8/2024;Mate Natura;Sobres;2;0;6780.00
Agosto '24;16/8/2024;Cafe Santos;Kilo;0;4;0.00
Agosto '24;16/8/2024;Portasobres;Unidades;4;0;11300.00
Agosto '24;15/8/2024;Portasobres;Unidades;5;0;14125.00
Agosto '24;15/8/2024;Cafe Santos;Kilo;0;2;0.00
Agosto '24;15/8/2024;Mate Natura;Sobres;2;0;6780.00
Agosto '24;15/8/2024;Cafe Santos;Kilo;0;1;0.00
Agosto '24;15/8/2024;Mate Natura;Sobres;4;0;13560.00
Agosto '24;15/8/2024;Portasobres;Unidades;3;0;8475.00
Agosto '24;2/8/2024;Cafe Santos;Kilo;0;5;0.00
Agosto '24;2/8/2024;Mate Natura;Sobres;4;0;13560.00
Agosto '24;2/8/2024;Portasobres;Unidades;2;0;5650.00
Agosto '24;8/8/2024;Cafe Santos;Kilo;0;2;0.00
Agosto '24;8/8/2024;Mate Natura;Sobres;1;0;3390.00
Agosto '24;8/8/2024;Portasobres;Unidades;2;0;5650.00
Julio '24;27/7/2024;Mate Natura;Sobres;4;0;13560.00
Julio '24;27/7/2024;Cafe Santos;Kilo;0;2;0.00
Julio '24;27/7/2024;Portasobres;Unidades;2;0;5650.00
Julio '24;23/7/2024;Mate Natura;Sobres;5;0;16950.00
Julio '24;23/7/2024;Cafe Santos;Kilo;0;1;0.00
Julio '24;23/7/2024;Portasobres;Unidades;5;0;14125.00
Julio '24;21/7/2024;Portasobres;Unidades;4;0;11300.00
Julio '24;21/7/2024;Cafe Santos;Kilo;0;4;0.00
Julio '24;21/7/2024;Mate Natura;Sobres;3;0;10170.00
Julio '24;14/7/2024;Portasobres;Unidades;1;0;2825.00
Julio '24;14/7/2024;Mate Natura;Sobres;4;0;13560.00
Julio '24;14/7/2024;Cafe Santos;Kilo;0;2;0.00
Julio '24;6/7/2024;Mate Natura;Sobres;3;0;10170.00
Julio '24;6/7/2024;Portasobres;Unidades;2;0;5650.00
Julio '24;9/7/2024;Cafe Santos;Kilo;0;3;0.00
Julio '24;9/7/2024;Mate Natura;Sobres;3;0;10170.00
Julio '24;9/7/2024;Portasobres;Unidades;4;0;11300.00
Julio '24;24/7/2024;Cafe Santos;Kilo;0;3;0.00
Julio '24;24/7/2024;Portasobres;Unidades;4;0;11300.00
Julio '24;24/7/2024;Mate Natura;Sobres;5;0;16950.00
Julio '24;19/7/2024;Mate Natura;Sobres;3;0;10170.00
Julio '24;19/7/2024;Cafe Santos;Kilo;0;1;0.00
Julio '24;19/7/2024;Portasobres;Unidades;1;0;2825.00
Julio '24;1/7/2024;Cafe Santos;Kilo;0;4;0.00
Julio '24;1/7/2024;Mate Natura;Sobres;3;0;10170.00
Julio '24;1/7/2024;Portasobres;Unidades;2;0;5650.00
Julio '24;6/7/2024;Cafe Santos;Kilo;0;4;0.00
Julio '24;6/7/2024;Mate Natura;Sobres;4;0;13560.00
Julio '24;6/7/2024;Portasobres;Unidades;3;0;8475.00
Julio '24;8/7/2024;Cafe Santos;Kilo;0;2;0.00
Julio '24;8/7/2024;Mate Natura;Sobres;2;0;6780.00
Julio '24;8/7/2024;Portasobres;Unidades;2;0;5650.00
Julio '24;9/7/2024;Cafe Santos;Kilo;0;1;0.00
Julio '24;9/7/2024;Mate Natura;Sobres;2;0;6780.00
Julio '24;9/7/2024;Portasobres;Unidades;1;0;2825.00
Julio '24;12/7/2024;Cafe Santos;Kilo;0;1;0.00
Julio '24;12/7/2024;Mate Natura;Sobres;4;0;13560.00
Julio '24;12/7/2024;Portasobres;Unidades;3;0;8475.00
Julio '24;23/7/2024;Portasobres;Unidades;3;0;8475.00
Julio '24;23/7/2024;Mate Natura;Sobres;1;0;3390.00
Julio '24;23/7/2024;Cafe Santos;Kilo;0;4;0.00
Julio '24;19/7/2024;Portasobres;Unidades;1;0;2825.00
Julio '24;19/7/2024;Mate Natura;Sobres;5;0;16950.00
Julio '24;19/7/2024;Cafe Santos;Kilo;0;5;0.00
Julio '24;18/7/2024;Portasobres;Unidades;5;0;14125.00
Julio '24;18/7/2024;Mate Natura;Sobres;1;0;3390.00
Julio '24;18/7/2024;Cafe Santos;Kilo;0;5;0.00
Julio '24;2/7/2024;Cafe Santos;Kilo;0;3;0.00
Julio '24;2/7/2024;Mate Natura;Sobres;1;0;3390.00
Julio '24;2/7/2024;Portasobres;Unidades;1;0;2825.00
Julio '24;10/7/2024;Cafe Santos;Kilo;0;2;0.00
Julio '24;10/7/2024;Mate Natura;Sobres;3;0;10170.00
Julio '24;10/7/2024;Portasobres;Unidades;5;0;14125.00
Julio '24;22/7/2024;Cafe Santos;Kilo;0;2;0.00
Julio '24;22/7/2024;Mate Natura;Sobres;4;0;13560.00
Julio '24;22/7/2024;Portasobres;Unidades;5;0;14125.00
Julio '24;17/7/2024;Mate Natura;Sobres;3;0;10170.00
Julio '24;17/7/2024;Portasobres;Unidades;1;0;2825.00
Julio '24;17/7/2024;Cafe Santos;Kilo;0;1;0.00
Julio '24;14/7/2024;Mate Natura;Sobres;1;0;3390.00
Julio '24;14/7/2024;Cafe Santos;Kilo;0;2;0.00
Julio '24;14/7/2024;Portasobres;Unidades;1;0;2825.00
Julio '24;13/7/2024;Portasobres;Unidades;1;0;2825.00
Julio '24;13/7/2024;Cafe Santos;Kilo;0;1;0.00
Julio '24;13/7/2024;Mate Natura;Sobres;5;0;16950.00
Julio '24;6/7/2024;Cafe Santos;Kilo;0;2;0.00
Julio '24;6/7/2024;Mate Natura;Sobres;4;0;13560.00
Julio '24;6/7/2024;Portasobres;Unidades;5;0;14125.00
Julio '24;10/7/2024;Cafe Santos;Kilo;0;1;0.00
Julio '24;10/7/2024;Mate Natura;Sobres;1;0;3390.00
Julio '24;10/7/2024;Portasobres;Unidades;1;0;2825.00
Junio '24;28/6/2024;Portasobres;Unidades;2;0;5650.00
Junio '24;28/6/2024;Mate Natura;Sobres;2;0;6780.00
Junio '24;28/6/2024;Cafe Santos;Kilo;0;4;0.00
Junio '24;16/6/2024;Mate Natura;Sobres;3;0;10170.00
Junio '24;16/6/2024;Cafe Santos;Kilo;0;3;0.00
Junio '24;16/6/2024;Portasobres;Unidades;2;0;5650.00
Mayo '24;22/5/2024;Portasobres;Unidades;5;0;14125.00
Mayo '24;22/5/2024;Mate Natura;Sobres;2;0;6780.00
Mayo '24;22/5/2024;Cafe Santos;Kilo;0;4;0.00
Mayo '24;14/5/2024;Cafe Santos;Kilo;0;3;0.00
Mayo '24;14/5/2024;Mate Natura;Sobres;1;0;3390.00
Mayo '24;14/5/2024;Portasobres;Unidades;3;0;8475.00
Mayo '24;21/5/2024;Mate Natura;Sobres;5;0;16950.00
Mayo '24;21/5/2024;Portasobres;Unidades;5;0;14125.00
Mayo '24;21/5/2024;Cafe Santos;Kilo;0;2;0.00
Mayo '24;13/5/2024;Mate Natura;Sobres;2;0;6780.00
Mayo '24;13/5/2024;Portasobres;Unidades;3;0;8475.00
Mayo '24;13/5/2024;Cafe Santos;Kilo;0;3;0.00
Abril '24;26/4/2024;Mate Natura;Sobres;3;0;10170.00
Abril '24;26/4/2024;Cafe Santos;Kilo;0;1;0.00
Abril '24;26/4/2024;Portasobres;Unidades;3;0;8475.00
Abril '24;20/4/2024;Portasobres;Unidades;2;0;5650.00
Abril '24;20/4/2024;Mate Natura;Sobres;5;0;16950.00
Abril '24;20/4/2024;Cafe Santos;Kilo;0;5;0.00
Marzo '24;5/3/2024;Cafe Santos;Kilo;0;1;0.00
Marzo '24;5/3/2024;Mate Natura;Sobres;5;0;16950.00
Marzo '24;5/3/2024;Portasobres;Unidades;4;0;11300.00
Febrero '24;27/2/2024;Portasobres;Unidades;5;0;14125.00
Febrero '24;27/2/2024;Mate Natura;Sobres;5;0;16950.00
Febrero '24;27/2/2024;Cafe Santos;Kilo;0;2;0.00
Febrero '24;25/2/2024;Portasobres;Unidades;4;0;11300.00
Febrero '24;25/2/2024;Cafe Santos;Kilo;0;4;0.00
Febrero '24;25/2/2024;Mate Natura;Sobres;5;0;16950.00
Febrero '24;23/2/2024;Portasobres;Unidades;1;0;2825.00
Febrero '24;23/2/2024;Mate Natura;Sobres;3;0;10170.00
Febrero '24;23/2/2024;Cafe Santos;Kilo;0;2;0.00
Febrero '24;15/2/2024;Cafe Santos;Kilo;0;1;0.00
Febrero '24;15/2/2024;Mate Natura;Sobres;3;0;10170.00
Febrero '24;15/2/2024;Portasobres;Unidades;1;0;2825.00
Febrero '24;15/2/2024;Mate Natura;Sobres;5;0;16950.00
Febrero '24;15/2/2024;Cafe Santos;Kilo;0;4;0.00
Febrero '24;15/2/2024;Portasobres;Unidades;5;0;14125.00
Enero '24;23/1/2024;Portasobres;Unidades;3;0;8475.00
Enero '24;23/1/2024;Mate Natura;Sobres;2;0;6780.00
Enero '24;23/1/2024;Cafe Santos;Kilo;0;2;0.00
Enero '24;2/1/2024;Cafe Santos;Kilo;0;1;0.00
Enero '24;2/1/2024;Mate Natura;Sobres;1;0;3390.00
Enero '24;2/1/2024;Portasobres;Unidades;2;0;5650.00
Julio '24;11/7/2024;Cafe Santos;Kilo;0;4;0.00
Julio '24;11/7/2024;Mate Natura;Sobres;2;0;6780.00
Julio '24;11/7/2024;Portasobres;Unidades;1;0;2825.00
Agosto '24;11/8/2024;Cafe Santos;Kilo;0;2;0.00
Agosto '24;11/8/2024;Portasobres;Unidades;3;0;8475.00
Agosto '24;12/8/2024;Cafe Santos;Kilo;0;5;0.00
Agosto '24;12/8/2024;Mate Natura;Sobres;3;0;10170.00
Agosto '24;12/8/2024;Portasobres;Unidades;3;0;8475.00
RESUMEN DE KILOS;;;;;;
Total Kilos Facturados;0.00;;;;;
Total Kilos Bonificados;271.00;;;;;
Precio Total Kilos;0.00;;;;;
